Entry_Time,Entry_Price,Result,Hold_Min,Exit_Time,WaterCnt,Profit,Water1,Water2,Water3,Water4
2025-03-28 13:48:00+00:00,85305.43,OPEN,4931,,3,0.0,2025-03-28 14:09:00+00:00,2025-03-29 10:08:00+00:00,2025-03-29 11:38:00+00:00,
2025-03-28 13:49:00+00:00,85250.12,OPEN,4930,,3,0.0,2025-03-28 14:12:00+00:00,2025-03-29 10:34:00+00:00,2025-03-29 11:38:00+00:00,
2025-03-28 13:50:00+00:00,85232.41,OPEN,4929,,3,0.0,2025-03-28 14:12:00+00:00,2025-03-29 10:37:00+00:00,2025-03-29 11:44:00+00:00,
2025-03-28 13:51:00+00:00,85117.98,OPEN,4928,,3,0.0,2025-03-28 14:32:00+00:00,2025-03-29 10:47:00+00:00,2025-03-29 17:13:00+00:00,
2025-03-28 13:52:00+00:00,85051.66,OPEN,4927,,3,0.0,2025-03-28 14:36:00+00:00,2025-03-29 10:47:00+00:00,2025-03-29 17:15:00+00:00,
2025-03-28 13:53:00+00:00,84971.57,OPEN,4926,,3,0.0,2025-03-28 15:01:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:16:00+00:00,
2025-03-28 13:54:00+00:00,84984.21,OPEN,4925,,3,0.0,2025-03-28 15:01:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:15:00+00:00,
2025-03-28 13:55:00+00:00,84944.67,OPEN,4924,,3,0.0,2025-03-28 15:01:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:16:00+00:00,
2025-03-28 13:56:00+00:00,84997.67,OPEN,4923,,3,0.0,2025-03-28 15:01:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:15:00+00:00,
2025-03-28 13:57:00+00:00,85060.86,OPEN,4922,,3,0.0,2025-03-28 14:36:00+00:00,2025-03-29 10:47:00+00:00,2025-03-29 17:15:00+00:00,
2025-03-28 13:58:00+00:00,85010.4,OPEN,4921,,3,0.0,2025-03-28 14:51:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:15:00+00:00,
2025-03-28 13:59:00+00:00,84994.0,OPEN,4920,,3,0.0,2025-03-28 15:01:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:15:00+00:00,
2025-03-28 14:00:00+00:00,85002.61,OPEN,4919,,3,0.0,2025-03-28 15:01:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:15:00+00:00,
2025-03-28 14:01:00+00:00,85017.3,OPEN,4918,,3,0.0,2025-03-28 14:51:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:15:00+00:00,
2025-03-28 14:02:00+00:00,85076.0,OPEN,4917,,3,0.0,2025-03-28 14:36:00+00:00,2025-03-29 10:47:00+00:00,2025-03-29 17:14:00+00:00,
2025-03-28 14:03:00+00:00,84919.76,OPEN,4916,,3,0.0,2025-03-28 15:02:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:16:00+00:00,
2025-03-28 14:04:00+00:00,84845.55,OPEN,4915,,3,0.0,2025-03-28 16:12:00+00:00,2025-03-29 10:56:00+00:00,2025-03-29 17:17:00+00:00,
2025-03-28 14:05:00+00:00,84817.51,OPEN,4914,,3,0.0,2025-03-28 16:12:00+00:00,2025-03-29 10:56:00+00:00,2025-03-29 17:17:00+00:00,
2025-03-28 14:09:00+00:00,84423.73,OPEN,4910,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 14:10:00+00:00,84410.99,OPEN,4909,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 14:15:00+00:00,84408.66,OPEN,4904,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 14:17:00+00:00,84426.4,OPEN,4902,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-28 14:28:00+00:00,84404.32,OPEN,4891,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 14:30:00+00:00,84422.07,OPEN,4889,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 14:44:00+00:00,84405.2,OPEN,4875,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 15:37:00+00:00,84408.95,OPEN,4822,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 15:38:00+00:00,84412.64,OPEN,4821,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 22:56:00+00:00,84449.01,OPEN,4383,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-28 22:57:00+00:00,84432.01,OPEN,4382,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-28 22:58:00+00:00,84448.01,OPEN,4381,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-28 23:00:00+00:00,84462.77,OPEN,4379,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-28 23:01:00+00:00,84453.22,OPEN,4378,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-28 23:02:00+00:00,84459.52,OPEN,4377,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-28 23:07:00+00:00,84430.18,OPEN,4372,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-28 23:45:00+00:00,84401.15,OPEN,4334,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 23:53:00+00:00,84400.98,OPEN,4326,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 23:54:00+00:00,84413.0,OPEN,4325,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-28 23:59:00+00:00,84424.38,OPEN,4320,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:06:00+00:00,84409.19,OPEN,4313,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 00:09:00+00:00,84413.97,OPEN,4310,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 00:10:00+00:00,84452.88,OPEN,4309,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:11:00+00:00,84459.79,OPEN,4308,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:12:00+00:00,84430.35,OPEN,4307,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:15:00+00:00,84440.46,OPEN,4304,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:48:00+00:00,84462.33,OPEN,4271,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:49:00+00:00,84462.35,OPEN,4270,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:50:00+00:00,84413.01,OPEN,4269,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 00:51:00+00:00,84391.93,OPEN,4268,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 00:52:00+00:00,84429.98,OPEN,4267,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:53:00+00:00,84443.4,OPEN,4266,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:54:00+00:00,84439.28,OPEN,4265,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:55:00+00:00,84434.94,OPEN,4264,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 00:56:00+00:00,84400.53,OPEN,4263,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 00:57:00+00:00,84376.01,OPEN,4262,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 00:58:00+00:00,84373.96,OPEN,4261,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 00:59:00+00:00,84396.89,OPEN,4260,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:00:00+00:00,84375.98,OPEN,4259,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:01:00+00:00,84419.99,OPEN,4258,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:02:00+00:00,84435.02,OPEN,4257,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 01:03:00+00:00,84446.57,OPEN,4256,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 01:04:00+00:00,84425.99,OPEN,4255,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 01:07:00+00:00,84427.05,OPEN,4252,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 01:08:00+00:00,84447.83,OPEN,4251,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 01:10:00+00:00,84460.8,OPEN,4249,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 01:15:00+00:00,84428.09,OPEN,4244,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:23:00+00:00,,
2025-03-29 01:16:00+00:00,84356.47,OPEN,4243,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:17:00+00:00,84356.47,OPEN,4242,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:18:00+00:00,84305.33,OPEN,4241,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:19:00+00:00,84305.34,OPEN,4240,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:20:00+00:00,84308.66,OPEN,4239,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:21:00+00:00,84270.95,OPEN,4238,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:22:00+00:00,84300.0,OPEN,4237,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:23:00+00:00,84255.57,OPEN,4236,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:24:00+00:00,84271.21,OPEN,4235,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:25:00+00:00,84299.98,OPEN,4234,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:30:00+00:00,84308.84,OPEN,4229,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:31:00+00:00,84334.28,OPEN,4228,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:32:00+00:00,84365.44,OPEN,4227,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:33:00+00:00,84356.58,OPEN,4226,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:34:00+00:00,84344.25,OPEN,4225,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:35:00+00:00,84375.48,OPEN,4224,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:36:00+00:00,84396.22,OPEN,4223,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:37:00+00:00,84406.22,OPEN,4222,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:38:00+00:00,84315.65,OPEN,4221,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:39:00+00:00,84326.3,OPEN,4220,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:40:00+00:00,84291.91,OPEN,4219,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:41:00+00:00,84291.99,OPEN,4218,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:42:00+00:00,84312.48,OPEN,4217,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:43:00+00:00,84285.93,OPEN,4216,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:44:00+00:00,84296.48,OPEN,4215,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:45:00+00:00,84325.29,OPEN,4214,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:46:00+00:00,84333.11,OPEN,4213,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:47:00+00:00,84339.86,OPEN,4212,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:48:00+00:00,84337.42,OPEN,4211,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 01:49:00+00:00,84308.68,OPEN,4210,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:55:00+00:00,84255.08,OPEN,4204,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:56:00+00:00,84267.05,OPEN,4203,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:57:00+00:00,84301.89,OPEN,4202,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:58:00+00:00,84293.45,OPEN,4201,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 01:59:00+00:00,84281.9,OPEN,4200,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 02:00:00+00:00,84369.28,OPEN,4199,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:01:00+00:00,84387.69,OPEN,4198,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:02:00+00:00,84366.2,OPEN,4197,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:03:00+00:00,84345.6,OPEN,4196,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:04:00+00:00,84361.97,OPEN,4195,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:05:00+00:00,84382.15,OPEN,4194,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:06:00+00:00,84366.43,OPEN,4193,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:07:00+00:00,84407.16,OPEN,4192,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:08:00+00:00,84407.16,OPEN,4191,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:09:00+00:00,84423.17,OPEN,4190,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:10:00+00:00,84408.76,OPEN,4189,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:11:00+00:00,84404.03,OPEN,4188,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:12:00+00:00,84371.51,OPEN,4187,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:13:00+00:00,84388.44,OPEN,4186,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:14:00+00:00,84392.11,OPEN,4185,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:15:00+00:00,84382.07,OPEN,4184,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:16:00+00:00,84357.17,OPEN,4183,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:17:00+00:00,84379.29,OPEN,4182,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:18:00+00:00,84332.63,OPEN,4181,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 02:19:00+00:00,84346.73,OPEN,4180,,2,0.0,2025-03-29 09:44:00+00:00,2025-03-29 11:25:00+00:00,,
2025-03-29 02:20:00+00:00,84266.75,OPEN,4179,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 02:36:00+00:00,84284.79,OPEN,4163,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-29 02:37:00+00:00,84278.0,OPEN,4162,,2,0.0,2025-03-29 09:45:00+00:00,2025-03-29 11:31:00+00:00,,
2025-03-31 14:50:00+00:00,83723.42,OPEN,549,,1,0.0,2025-03-31 17:43:00+00:00,,,
2025-03-31 15:00:00+00:00,83659.37,OPEN,539,,1,0.0,2025-03-31 17:44:00+00:00,,,
2025-03-31 15:01:00+00:00,83705.23,OPEN,538,,1,0.0,2025-03-31 17:44:00+00:00,,,
2025-03-31 15:02:00+00:00,83772.12,OPEN,537,,1,0.0,2025-03-31 17:42:00+00:00,,,
2025-03-31 15:07:00+00:00,83688.03,OPEN,532,,1,0.0,2025-03-31 17:44:00+00:00,,,
2025-03-31 15:20:00+00:00,83663.39,OPEN,519,,1,0.0,2025-03-31 17:44:00+00:00,,,
2025-03-31 15:21:00+00:00,83695.6,OPEN,518,,1,0.0,2025-03-31 17:44:00+00:00,,,
2025-03-31 15:22:00+00:00,83745.22,OPEN,517,,1,0.0,2025-03-31 17:43:00+00:00,,,
2025-03-31 15:23:00+00:00,83716.12,OPEN,516,,1,0.0,2025-03-31 17:43:00+00:00,,,
2025-03-31 15:24:00+00:00,83763.07,OPEN,515,,1,0.0,2025-03-31 17:42:00+00:00,,,
2025-03-31 15:25:00+00:00,83839.99,OPEN,514,,1,0.0,2025-03-31 17:41:00+00:00,,,
2025-03-31 15:26:00+00:00,83835.06,OPEN,513,,1,0.0,2025-03-31 17:41:00+00:00,,,
2025-03-31 15:27:00+00:00,83700.07,OPEN,512,,1,0.0,2025-03-31 17:44:00+00:00,,,
2025-03-31 15:28:00+00:00,83734.0,OPEN,511,,1,0.0,2025-03-31 17:43:00+00:00,,,
2025-03-31 15:29:00+00:00,83635.24,OPEN,510,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:31:00+00:00,83593.72,OPEN,508,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:32:00+00:00,83603.13,OPEN,507,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:33:00+00:00,83743.85,OPEN,506,,1,0.0,2025-03-31 17:43:00+00:00,,,
2025-03-31 15:34:00+00:00,83668.93,OPEN,505,,1,0.0,2025-03-31 17:44:00+00:00,,,
2025-03-31 15:35:00+00:00,83645.06,OPEN,504,,1,0.0,2025-03-31 17:44:00+00:00,,,
2025-03-31 15:40:00+00:00,83600.16,OPEN,499,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:45:00+00:00,83608.0,OPEN,494,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:46:00+00:00,83640.01,OPEN,493,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:47:00+00:00,83674.87,OPEN,492,,1,0.0,2025-03-31 17:44:00+00:00,,,
2025-03-31 15:48:00+00:00,83607.29,OPEN,491,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:49:00+00:00,83628.57,OPEN,490,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:51:00+00:00,83622.42,OPEN,488,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:52:00+00:00,83598.83,OPEN,487,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:53:00+00:00,83629.59,OPEN,486,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 15:54:00+00:00,83595.82,OPEN,485,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 16:02:00+00:00,83690.56,OPEN,477,,1,0.0,2025-03-31 17:44:00+00:00,,,
2025-03-31 16:03:00+00:00,83632.43,OPEN,476,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 16:04:00+00:00,83641.77,OPEN,475,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 16:28:00+00:00,83601.24,OPEN,451,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 16:29:00+00:00,83613.88,OPEN,450,,1,0.0,2025-03-31 17:45:00+00:00,,,
2025-03-31 16:36:00+00:00,83420.02,OPEN,443,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 16:39:00+00:00,83393.41,OPEN,440,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 16:42:00+00:00,83398.02,OPEN,437,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 16:43:00+00:00,83388.64,OPEN,436,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 16:44:00+00:00,83376.16,OPEN,435,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 16:45:00+00:00,83403.0,OPEN,434,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 16:51:00+00:00,83404.34,OPEN,428,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 16:52:00+00:00,83399.7,OPEN,427,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 16:53:00+00:00,83397.81,OPEN,426,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 16:56:00+00:00,83352.75,OPEN,423,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 17:03:00+00:00,83384.52,OPEN,416,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 17:04:00+00:00,83399.99,OPEN,415,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 17:11:00+00:00,83411.28,OPEN,408,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 17:15:00+00:00,83392.46,OPEN,404,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 17:30:00+00:00,83350.48,OPEN,389,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 17:31:00+00:00,83387.11,OPEN,388,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 17:32:00+00:00,83377.27,OPEN,387,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:29:00+00:00,83350.0,OPEN,330,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:30:00+00:00,83407.93,OPEN,329,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:31:00+00:00,83469.97,OPEN,328,,1,0.0,2025-03-31 19:49:00+00:00,,,
2025-03-31 18:32:00+00:00,83376.5,OPEN,327,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:33:00+00:00,83369.5,OPEN,326,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:34:00+00:00,83373.38,OPEN,325,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:35:00+00:00,83439.88,OPEN,324,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:36:00+00:00,83476.52,OPEN,323,,1,0.0,2025-03-31 19:49:00+00:00,,,
2025-03-31 18:37:00+00:00,83499.99,OPEN,322,,1,0.0,2025-03-31 19:47:00+00:00,,,
2025-03-31 18:38:00+00:00,83466.58,OPEN,321,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:39:00+00:00,83461.6,OPEN,320,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:40:00+00:00,83483.99,OPEN,319,,1,0.0,2025-03-31 19:49:00+00:00,,,
2025-03-31 18:41:00+00:00,83530.5,OPEN,318,,1,0.0,2025-03-31 19:46:00+00:00,,,
2025-03-31 18:42:00+00:00,83517.91,OPEN,317,,1,0.0,2025-03-31 19:47:00+00:00,,,
2025-03-31 18:43:00+00:00,83555.19,OPEN,316,,1,0.0,2025-03-31 19:46:00+00:00,,,
2025-03-31 18:44:00+00:00,83416.66,OPEN,315,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:46:00+00:00,83358.49,OPEN,313,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:47:00+00:00,83348.1,OPEN,312,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:48:00+00:00,83363.44,OPEN,311,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:49:00+00:00,83470.0,OPEN,310,,1,0.0,2025-03-31 19:49:00+00:00,,,
2025-03-31 18:50:00+00:00,83502.79,OPEN,309,,1,0.0,2025-03-31 19:47:00+00:00,,,
2025-03-31 18:51:00+00:00,83469.82,OPEN,308,,1,0.0,2025-03-31 19:49:00+00:00,,,
2025-03-31 18:52:00+00:00,83438.56,OPEN,307,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:53:00+00:00,83521.85,OPEN,306,,1,0.0,2025-03-31 19:46:00+00:00,,,
2025-03-31 18:54:00+00:00,83490.16,OPEN,305,,1,0.0,2025-03-31 19:49:00+00:00,,,
2025-03-31 18:55:00+00:00,83446.52,OPEN,304,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:56:00+00:00,83410.13,OPEN,303,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:57:00+00:00,83369.89,OPEN,302,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:58:00+00:00,83364.81,OPEN,301,,1,0.0,2025-03-31 19:51:00+00:00,,,
2025-03-31 18:59:00+00:00,83291.42,OPEN,300,,1,0.0,2025-03-31 19:52:00+00:00,,,
2025-03-31 19:00:00+00:00,83316.25,OPEN,299,,1,0.0,2025-03-31 19:52:00+00:00,,,
