timestamp,open,high,low,close,volume,close_timestamp,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date
1744060800000000,79208.82,79208.83,79150.0,79150.01,15.30577,1744060859999999,1211829.9010932,1780,0.87052,68913.5019806,0,2025-04-07 21:20:00+00:00
1744060860000000,79150.0,79150.01,79039.1,79039.1,20.60955,1744060919999999,1630205.0431855,2843,2.31523,183168.777706,0,2025-04-07 21:21:00+00:00
1744060920000000,79039.1,79042.94,78993.56,78993.57,9.27786,1744060979999999,733151.6298954,1940,2.03589,160910.7679902,0,2025-04-07 21:22:00+00:00
1744060980000000,78993.56,78993.57,78956.53,78956.53,13.96577,1744061039999999,1102924.9890195,1463,1.75453,138546.3660284,0,2025-04-07 21:23:00+00:00
1744061040000000,78956.53,79002.63,78956.53,78998.01,11.29172,1744061099999999,891823.5800266,980,8.44908,667258.9361816,0,2025-04-07 21:24:00+00:00
1744061100000000,78998.01,79043.48,78998.0,79043.48,10.86646,1744061159999999,858703.2062825,923,9.46362,747830.2647512,0,2025-04-07 21:25:00+00:00
1744061160000000,79043.47,79043.47,78994.71,78994.71,10.11728,1744061219999999,799437.4293175,1605,2.00566,158461.9775744,0,2025-04-07 21:26:00+00:00
1744061220000000,78994.71,78994.72,78909.18,78909.19,12.8568,1744061279999999,1015077.315689,3089,0.98483,77749.9767901,0,2025-04-07 21:27:00+00:00
1744061280000000,78909.19,78909.19,78826.08,78873.99,14.91046,1744061339999999,1175839.848649,2171,6.39442,504229.0500241,0,2025-04-07 21:28:00+00:00
1744061340000000,78873.99,79009.61,78873.99,78962.51,50.29589,1744061399999999,3971234.3220555,1480,49.72748,3926384.2494861,0,2025-04-07 21:29:00+00:00
1744061400000000,78962.51,79020.0,78946.82,78946.82,9.32842,1744061459999999,736918.8041648,1877,2.95897,233726.376287,0,2025-04-07 21:30:00+00:00
1744061460000000,78946.83,78953.12,78936.49,78953.12,3.14021,1744061519999999,247890.6811518,681,1.35704,107124.6245645,0,2025-04-07 21:31:00+00:00
1744061520000000,78953.73,78953.76,78902.53,78906.01,17.31408,1744061579999999,1366494.9136639,1420,4.58416,361768.1884853,0,2025-04-07 21:32:00+00:00
1744061580000000,78906.0,78972.0,78853.73,78972.0,11.91588,1744061639999999,939975.1914541,2666,5.25338,414456.4736397,0,2025-04-07 21:33:00+00:00
1744061640000000,78972.0,79037.74,78919.9,78924.0,10.48708,1744061699999999,828314.4430707,3257,4.32711,341739.5794635,0,2025-04-07 21:34:00+00:00
1744061700000000,78924.0,78936.57,78879.9,78882.1,2.31162,1744061759999999,182414.9361227,1056,1.071,84517.80987,0,2025-04-07 21:35:00+00:00
1744061760000000,78882.1,78882.1,78882.09,78882.09,1.62746,1744061819999999,128377.4550631,311,0.88717,69981.832657,0,2025-04-07 21:36:00+00:00
1744061820000000,78882.09,78920.0,78830.18,78896.31,5.91581,1744061879999999,466649.6633639,2445,1.88529,148702.3242368,0,2025-04-07 21:37:00+00:00
1744061880000000,78896.32,78918.29,78880.14,78918.28,1.23444,1744061939999999,97390.918101,1029,0.50679,39982.2389602,0,2025-04-07 21:38:00+00:00
1744061940000000,78918.28,78918.28,78890.59,78890.59,3.44904,1744061999999999,272148.2431381,572,0.57623,45468.7734316,0,2025-04-07 21:39:00+00:00
1744062000000000,78890.59,78905.84,78858.44,78893.8,4.98122,1744062059999999,392954.3512894,1336,2.09078,164912.8696022,0,2025-04-07 21:40:00+00:00
1744062060000000,78893.8,78971.55,78830.18,78936.13,14.49786,1744062119999999,1144129.8346652,2745,10.37814,818992.8563936,0,2025-04-07 21:41:00+00:00
1744062120000000,78936.13,79009.72,78936.13,79009.71,8.62448,1744062179999999,681070.2846472,1468,7.36291,581446.2967387,0,2025-04-07 21:42:00+00:00
1744062180000000,79009.72,79042.36,78999.06,79016.88,8.18777,1744062239999999,647051.4493731,1552,5.15949,407718.4483761,0,2025-04-07 21:43:00+00:00
1744062240000000,79016.87,79029.69,78964.91,79009.14,3.26557,1744062299999999,257975.0027551,1653,1.80615,142672.5060786,0,2025-04-07 21:44:00+00:00
1744062300000000,79009.15,79187.5,79009.15,79187.5,14.02548,1744062359999999,1109853.1984817,3272,9.26861,733288.5493205,0,2025-04-07 21:45:00+00:00
1744062360000000,79187.49,79256.2,79187.49,79219.9,7.70038,1744062419999999,609987.4840058,1891,5.58138,442134.8477843,0,2025-04-07 21:46:00+00:00
1744062420000000,79219.9,79235.0,79207.54,79235.0,2.00773,1744062479999999,159059.6027871,677,1.62014,128355.4273291,0,2025-04-07 21:47:00+00:00
1744062480000000,79235.0,79331.46,79234.99,79326.56,13.18283,1744062539999999,1045162.5516777,1985,9.78445,775745.2230406,0,2025-04-07 21:48:00+00:00
1744062540000000,79326.56,79326.57,79287.28,79287.28,3.76265,1744062599999999,298410.2864957,1043,0.88127,69896.6982326,0,2025-04-07 21:49:00+00:00
1744062600000000,79287.28,79340.76,79226.83,79340.76,10.08944,1744062659999999,799855.2207712,3191,7.20354,571103.1245256,0,2025-04-07 21:50:00+00:00
1744062660000000,79340.76,79452.6,79334.56,79452.6,15.77595,1744062719999999,1252328.8773279,4229,11.00171,873361.7390682,0,2025-04-07 21:51:00+00:00
1744062720000000,79452.59,79475.8,79424.46,79434.78,28.80301,1744062779999999,2288384.745713,2592,13.08408,1039498.5490175,0,2025-04-07 21:52:00+00:00
1744062780000000,79434.79,79461.46,79419.9,79461.45,7.04314,1744062839999999,559462.5287575,1115,4.48416,356200.7370705,0,2025-04-07 21:53:00+00:00
1744062840000000,79461.46,79489.05,79451.52,79489.04,9.16529,1744062899999999,728368.0758064,1288,2.98684,237357.9710656,0,2025-04-07 21:54:00+00:00
1744062900000000,79489.04,79489.05,79409.23,79484.4,13.82907,1744062959999999,1098657.1305206,2449,7.03277,558726.5969958,0,2025-04-07 21:55:00+00:00
1744062960000000,79484.4,79591.92,79391.3,79403.4,43.47494,1744063019999999,3456966.0138351,4726,31.48753,2503977.9261754,0,2025-04-07 21:56:00+00:00
1744063020000000,79403.4,79438.45,79359.14,79368.34,5.96119,1744063079999999,473284.672694,2695,2.59278,205844.8942038,0,2025-04-07 21:57:00+00:00
1744063080000000,79368.35,79368.35,79310.2,79324.01,15.71655,1744063139999999,1246746.269094,1224,1.76757,140202.738209,0,2025-04-07 21:58:00+00:00
1744063140000000,79324.01,79324.01,79160.36,79239.42,17.65453,1744063199999999,1398634.7313252,3611,4.31805,342023.9685653,0,2025-04-07 21:59:00+00:00
1744063200000000,79239.41,79362.23,79228.63,79360.0,15.01076,1744063259999999,1190220.5579589,3265,9.07952,719938.3291413,0,2025-04-07 22:00:00+00:00
1744063260000000,79359.99,79392.0,79315.06,79325.58,20.61984,1744063319999999,1636379.9791636,2292,2.39822,190294.5334702,0,2025-04-07 22:01:00+00:00
1744063320000000,79325.58,79379.49,79253.99,79263.99,12.32702,1744063379999999,977703.7822102,3526,5.16585,409775.5868196,0,2025-04-07 22:02:00+00:00
1744063380000000,79265.88,79269.05,79219.9,79229.99,12.88632,1744063439999999,1021200.2737964,2266,5.28709,418990.4362578,0,2025-04-07 22:03:00+00:00
1744063440000000,79230.0,79260.87,79182.6,79258.34,6.27945,1744063499999999,497484.3325643,2368,3.52207,279049.2246813,0,2025-04-07 22:04:00+00:00
1744063500000000,79259.14,79360.0,79259.14,79339.91,8.97194,1744063559999999,711663.5778122,2643,6.36299,504669.7186045,0,2025-04-07 22:05:00+00:00
1744063560000000,79339.9,79366.29,79339.9,79366.28,4.25732,1744063619999999,337865.0673059,713,2.47529,196439.8857412,0,2025-04-07 22:06:00+00:00
1744063620000000,79366.28,79392.0,79350.36,79375.72,9.32844,1744063679999999,740408.7438725,2094,5.138,407795.7377697,0,2025-04-07 22:07:00+00:00
1744063680000000,79375.72,79396.0,79369.15,79386.08,23.76869,1744063739999999,1886913.3792078,2021,9.7764,776060.1016027,0,2025-04-07 22:08:00+00:00
1744063740000000,79388.74,79510.0,79388.74,79503.8,112.00733,1744063799999999,8900980.9319271,2447,44.81095,3560569.0156423,0,2025-04-07 22:09:00+00:00
1744063800000000,79503.8,79522.71,79503.79,79516.37,8.50557,1744063859999999,676301.2503264,834,5.84856,465027.8205195,0,2025-04-07 22:10:00+00:00
1744063860000000,79516.37,79545.45,79516.35,79527.0,5.66712,1744063919999999,450684.0617771,1364,2.7112,215612.3963541,0,2025-04-07 22:11:00+00:00
1744063920000000,79527.0,79545.44,79490.56,79531.99,10.41522,1744063979999999,828169.1914296,1804,3.85024,306121.9597581,0,2025-04-07 22:12:00+00:00
1744063980000000,79532.0,79700.14,79531.99,79670.42,76.22069,1744064039999999,6069560.2571516,4574,64.54903,5140014.9178502,0,2025-04-07 22:13:00+00:00
1744064040000000,79670.42,79670.42,79602.02,79605.99,12.80489,1744064099999999,1019510.9243178,2243,3.50977,279417.0881661,0,2025-04-07 22:14:00+00:00
1744064100000000,79606.0,79646.82,79605.99,79646.82,16.60388,1744064159999999,1322022.5167961,1607,11.92648,949561.3785835,0,2025-04-07 22:15:00+00:00
1744064160000000,79646.83,79670.0,79614.0,79632.69,10.5716,1744064219999999,841971.217931,1918,4.39614,350104.9217275,0,2025-04-07 22:16:00+00:00
1744064220000000,79632.69,79703.49,79632.69,79684.83,17.303,1744064279999999,1378793.0561414,1639,13.76042,1096480.8439722,0,2025-04-07 22:17:00+00:00
1744064280000000,79684.84,79691.99,79672.01,79686.0,7.4034,1744064339999999,589934.0856594,1078,2.61115,208055.6414521,0,2025-04-07 22:18:00+00:00
1744064340000000,79685.99,79696.0,79642.82,79671.99,14.15686,1744064399999999,1127954.6681216,1434,6.89729,549552.6016631,0,2025-04-07 22:19:00+00:00
1744064400000000,79671.99,79744.0,79619.4,79719.67,18.79419,1744064459999999,1497497.2357225,2553,9.6761,771124.8245146,0,2025-04-07 22:20:00+00:00
1744064460000000,79719.67,79760.05,79684.15,79684.15,26.60635,1744064519999999,2121190.7142639,2604,15.52235,1237533.0810808,0,2025-04-07 22:21:00+00:00
1744064520000000,79684.15,79726.42,79648.29,79716.19,13.62298,1744064579999999,1085543.469795,2621,7.43194,592226.0049615,0,2025-04-07 22:22:00+00:00
1744064580000000,79716.2,79745.53,79699.9,79733.98,8.10508,1744064639999999,646138.9420654,1604,4.89649,390342.9803561,0,2025-04-07 22:23:00+00:00
1744064640000000,79733.98,79783.66,79726.41,79783.66,6.34901,1744064699999999,506372.5983732,1610,4.54213,362257.5353624,0,2025-04-07 22:24:00+00:00
1744064700000000,79783.66,79850.0,79783.66,79826.08,16.7673,1744064759999999,1338354.8856693,2724,9.13468,729092.14162,0,2025-04-07 22:25:00+00:00
1744064760000000,79826.08,79835.23,79764.06,79778.0,13.67653,1744064819999999,1091524.4130315,1597,5.17712,413204.439606,0,2025-04-07 22:26:00+00:00
1744064820000000,79778.01,79800.0,79742.47,79799.99,10.20077,1744064879999999,813727.446267,1460,6.96516,555651.6401006,0,2025-04-07 22:27:00+00:00
1744064880000000,79800.0,79820.0,79778.99,79781.75,8.46846,1744064939999999,675785.8211387,1590,3.29744,263152.1524508,0,2025-04-07 22:28:00+00:00
1744064940000000,79781.75,79816.0,79781.75,79807.5,4.27691,1744064999999999,341287.3732284,950,2.68778,214466.8233522,0,2025-04-07 22:29:00+00:00
1744065000000000,79807.51,79807.51,79786.33,79798.55,4.1817,1744065059999999,333684.4600858,1177,2.2574,180132.3958861,0,2025-04-07 22:30:00+00:00
1744065060000000,79798.56,79798.56,79719.9,79753.31,17.0145,1744065119999999,1356863.1732917,2459,7.59095,605274.9286644,0,2025-04-07 22:31:00+00:00
1744065120000000,79753.32,79753.32,79708.0,79727.76,6.91504,1744065179999999,551340.886647,2571,3.12823,249407.2448967,0,2025-04-07 22:32:00+00:00
1744065180000000,79727.77,79738.0,79694.12,79718.62,5.25887,1744065239999999,419183.6279088,1738,2.07889,165703.6219335,0,2025-04-07 22:33:00+00:00
1744065240000000,79718.63,79760.0,79696.9,79759.9,6.03048,1744065299999999,480748.5237057,1911,3.25531,259489.3939582,0,2025-04-07 22:34:00+00:00
1744065300000000,79759.9,79788.0,79739.13,79749.03,8.98876,1744065359999999,716966.8655161,2113,3.94564,314709.603588,0,2025-04-07 22:35:00+00:00
1744065360000000,79749.03,79757.41,79713.31,79752.6,10.22673,1744065419999999,815493.0791872,1778,3.87093,308635.5061999,0,2025-04-07 22:36:00+00:00
1744065420000000,79752.6,79783.99,79702.04,79783.98,6.51243,1744065479999999,519308.9176385,1881,3.80536,303471.2826576,0,2025-04-07 22:37:00+00:00
1744065480000000,79783.98,79857.0,79768.56,79856.99,7.42119,1744065539999999,592398.7694467,1877,5.57627,445128.9293916,0,2025-04-07 22:38:00+00:00
1744065540000000,79856.99,79856.99,79811.45,79818.89,8.01667,1744065599999999,639890.2757825,994,4.15375,331536.7245775,0,2025-04-07 22:39:00+00:00
1744065600000000,79818.89,79818.9,79798.01,79798.03,10.04486,1744065659999999,801712.9762523,1176,2.95,235445.9123961,0,2025-04-07 22:40:00+00:00
1744065660000000,79798.03,79875.82,79798.02,79875.82,6.727,1744065719999999,537136.078781,1771,5.07754,405440.7093397,0,2025-04-07 22:41:00+00:00
1744065720000000,79875.82,79950.0,79854.3,79933.0,25.33012,1744065779999999,2023814.1639915,2892,21.67508,1731823.8519679,0,2025-04-07 22:42:00+00:00
1744065780000000,79932.99,79986.9,79922.0,79956.52,49.71249,1744065839999999,3974470.9839468,2446,36.43683,2913117.466001,0,2025-04-07 22:43:00+00:00
1744065840000000,79956.53,79987.85,79936.5,79948.93,27.82368,1744065899999999,2224798.1515662,2646,16.29074,1302610.3287022,0,2025-04-07 22:44:00+00:00
1744065900000000,79948.94,79955.75,79871.1,79883.8,17.36981,1744065959999999,1387912.4163414,2903,3.94038,314863.7675492,0,2025-04-07 22:45:00+00:00
1744065960000000,79883.8,79915.33,79865.63,79868.55,20.35782,1744066019999999,1626510.4263769,2159,10.56738,844345.1790378,0,2025-04-07 22:46:00+00:00
1744066020000000,79868.56,79869.03,79826.08,79840.36,12.32213,1744066079999999,983951.7316328,2831,3.99217,318739.9316862,0,2025-04-07 22:47:00+00:00
1744066080000000,79840.36,79848.6,79796.52,79848.6,9.99652,1744066139999999,797883.6592484,2131,3.08671,246356.6136869,0,2025-04-07 22:48:00+00:00
1744066140000000,79849.22,79907.89,79845.61,79890.59,12.72932,1744066199999999,1016768.4007545,1774,6.84467,546642.1108959,0,2025-04-07 22:49:00+00:00
1744066200000000,79890.58,80034.03,79890.58,80000.0,61.38802,1744066259999999,4910418.3341956,4253,54.62411,4369364.268965,0,2025-04-07 22:50:00+00:00
1744066260000000,80000.01,80158.66,80000.01,80147.09,26.14634,1744066319999999,2093588.3475245,3396,18.46203,1478307.5264823,0,2025-04-07 22:51:00+00:00
1744066320000000,80147.1,80200.0,80147.1,80178.15,31.79164,1744066379999999,2548806.8708936,4143,23.42885,1878353.5033752,0,2025-04-07 22:52:00+00:00
1744066380000000,80178.15,80178.16,80140.0,80167.1,20.68915,1744066439999999,1658478.3175584,2108,13.60973,1090966.7336967,0,2025-04-07 22:53:00+00:00
1744066440000000,80167.1,80167.1,80124.02,80126.44,21.59662,1744066499999999,1730707.2645581,2242,12.43677,996625.4512481,0,2025-04-07 22:54:00+00:00
1744066500000000,80126.45,80204.68,80119.14,80204.67,14.36746,1744066559999999,1151855.7910905,1968,8.87268,711356.8311974,0,2025-04-07 22:55:00+00:00
1744066560000000,80204.67,80218.88,80167.72,80167.72,11.90555,1744066619999999,954781.2858005,1388,3.45047,276744.7738238,0,2025-04-07 22:56:00+00:00
1744066620000000,80167.72,80167.73,80069.51,80076.29,114.23747,1744066679999999,9149563.9467872,1974,43.3841,3474375.2361434,0,2025-04-07 22:57:00+00:00
1744066680000000,80076.29,80076.3,79972.5,79988.23,78.04806,1744066739999999,6245951.9956269,2398,11.61248,929131.4122522,0,2025-04-07 22:58:00+00:00
1744066740000000,79988.23,79988.23,79937.09,79956.47,10.299,1744066799999999,823478.1002659,1858,5.18593,414640.1381592,0,2025-04-07 22:59:00+00:00
1744066800000000,79956.47,79956.47,79900.01,79913.04,9.05382,1744066859999999,723547.6024586,1843,4.25324,339881.4344675,0,2025-04-07 23:00:00+00:00
1744066860000000,79913.04,79923.49,79788.56,79832.0,19.76725,1744066919999999,1578252.924689,4095,6.98218,557292.9799134,0,2025-04-07 23:01:00+00:00
1744066920000000,79832.0,79901.89,79826.09,79826.1,15.94954,1744066979999999,1273872.1457164,3522,11.44878,914344.1445418,0,2025-04-07 23:02:00+00:00
1744066980000000,79826.1,79870.0,79799.99,79861.0,29.2166,1744067039999999,2332884.0338336,2426,6.52286,520853.3082753,0,2025-04-07 23:03:00+00:00
1744067040000000,79861.0,79912.0,79860.99,79912.0,8.58956,1744067099999999,686161.0473497,2024,5.87464,469281.6787258,0,2025-04-07 23:04:00+00:00
1744067100000000,79911.99,79929.47,79879.89,79923.08,10.26803,1744067159999999,820406.7415415,2207,5.92707,473554.7826492,0,2025-04-07 23:05:00+00:00
1744067160000000,79923.09,79923.09,79900.0,79906.48,8.58638,1744067219999999,686186.7574313,1501,4.17853,333909.3789802,0,2025-04-07 23:06:00+00:00
1744067220000000,79906.49,79906.49,79837.52,79839.24,12.24649,1744067279999999,978236.3211357,1787,0.84871,67785.899809,0,2025-04-07 23:07:00+00:00
1744067280000000,79839.24,79908.0,79826.08,79908.0,7.16631,1744067339999999,572306.4172623,1349,4.70299,375587.9968144,0,2025-04-07 23:08:00+00:00
1744067340000000,79907.99,79954.0,79907.99,79954.0,14.49723,1744067399999999,1158986.3320295,2107,6.28702,502574.265043,0,2025-04-07 23:09:00+00:00
1744067400000000,79954.0,80083.99,79953.99,80078.01,15.93837,1744067459999999,1275340.3788819,2783,13.61127,1089085.0077001,0,2025-04-07 23:10:00+00:00
1744067460000000,80078.02,80078.02,79956.52,79956.53,13.502,1744067519999999,1080299.5865403,2251,1.84184,147370.1324677,0,2025-04-07 23:11:00+00:00
1744067520000000,79956.52,79956.53,79852.51,79852.51,13.69693,1744067579999999,1094513.1013586,1647,3.42462,273651.10178,0,2025-04-07 23:12:00+00:00
1744067580000000,79852.51,79852.51,79765.66,79765.66,10.5055,1744067639999999,838316.587649,2104,2.97774,237606.2980766,0,2025-04-07 23:13:00+00:00
1744067640000000,79765.67,79765.67,79709.7,79761.94,8.0238,1744067699999999,639784.3382198,1680,4.29645,342579.0862743,0,2025-04-07 23:14:00+00:00
1744067700000000,79761.95,79794.01,79678.77,79684.65,21.08361,1744067759999999,1681116.8296133,3086,4.09612,326636.5034761,0,2025-04-07 23:15:00+00:00
1744067760000000,79684.65,79708.01,79666.78,79668.01,8.9529,1744067819999999,713442.783438,2021,3.07236,244832.7862163,0,2025-04-07 23:16:00+00:00
1744067820000000,79668.0,79688.0,79645.06,79687.99,6.23783,1744067879999999,496949.4148587,2044,3.56032,283645.826782,0,2025-04-07 23:17:00+00:00
1744067880000000,79688.0,79772.0,79688.0,79765.36,17.60406,1744067939999999,1403362.029019,2952,10.8526,865123.44882,0,2025-04-07 23:18:00+00:00
1744067940000000,79765.37,79765.37,79720.0,79746.57,11.27675,1744067999999999,899222.3335775,2053,4.52848,361061.7468966,0,2025-04-07 23:19:00+00:00
1744068000000000,79746.57,79878.0,79740.44,79878.0,33.42802,1744068059999999,2668101.916362,4445,24.31997,1941107.3761524,0,2025-04-07 23:20:00+00:00
1744068060000000,79878.0,79902.49,79752.89,79787.89,26.74996,1744068119999999,2135089.7875407,3656,10.46459,835678.2623652,0,2025-04-07 23:21:00+00:00
1744068120000000,79787.89,79812.0,79754.36,79772.0,20.13935,1744068179999999,1606635.3493023,2516,14.79248,1180076.4469934,0,2025-04-07 23:22:00+00:00
1744068180000000,79771.99,79785.76,79692.17,79736.79,41.65734,1744068239999999,3321023.5438331,3540,23.41013,1866382.3915099,0,2025-04-07 23:23:00+00:00
1744068240000000,79736.8,79757.93,79689.87,79703.97,33.38079,1744068299999999,2661234.3838968,3148,24.07194,1919152.4981644,0,2025-04-07 23:24:00+00:00
1744068300000000,79703.97,79757.69,79677.52,79693.98,50.56327,1744068359999999,4030412.0968854,3578,27.84955,2220009.2914332,0,2025-04-07 23:25:00+00:00
1744068360000000,79693.99,79795.82,79693.98,79737.73,33.23487,1744068419999999,2650372.3916506,3425,26.34196,2100602.7072582,0,2025-04-07 23:26:00+00:00
1744068420000000,79737.73,79768.55,79715.52,79766.57,38.90529,1744068479999999,3102347.9222864,3321,27.35098,2181026.5827221,0,2025-04-07 23:27:00+00:00
1744068480000000,79766.57,79812.29,79761.64,79782.69,36.40925,1744068539999999,2904846.3274259,2745,23.77874,1897150.2327315,0,2025-04-07 23:28:00+00:00
1744068540000000,79782.69,79872.83,79773.59,79872.82,34.13766,1744068599999999,2725057.9860863,2732,27.41004,2188007.7387861,0,2025-04-07 23:29:00+00:00
1744068600000000,79872.82,79887.89,79802.73,79885.63,96.36781,1744068659999999,7693530.1589728,4117,62.08616,4956642.1554679,0,2025-04-07 23:30:00+00:00
1744068660000000,79885.62,79911.73,79810.71,79812.01,55.68825,1744068719999999,4446924.1124655,5400,26.31164,2101333.5213564,0,2025-04-07 23:31:00+00:00
1744068720000000,79812.01,79813.59,79708.59,79718.25,41.52471,1744068779999999,3311478.2310348,5140,24.44382,1949169.1612189,0,2025-04-07 23:32:00+00:00
1744068780000000,79718.25,79720.0,79696.0,79698.14,36.33553,1744068839999999,2896192.1250094,2623,23.88596,1903882.6306452,0,2025-04-07 23:33:00+00:00
1744068840000000,79698.14,79754.64,79688.0,79735.99,39.05942,1744068899999999,3113672.0045738,3306,28.12909,2242358.4849156,0,2025-04-07 23:34:00+00:00
1744068900000000,79735.99,79739.23,79617.08,79638.0,42.98812,1744068959999999,3426405.1171432,5184,18.53587,1477580.0939091,0,2025-04-07 23:35:00+00:00
1744068960000000,79638.01,79652.97,79564.0,79579.28,27.28373,1744069019999999,2171784.9718072,4275,5.19254,413335.3373263,0,2025-04-07 23:36:00+00:00
1744069020000000,79579.28,79608.69,79537.46,79546.45,15.99459,1744069079999999,1272634.1537244,2744,4.24404,337708.6465608,0,2025-04-07 23:37:00+00:00
1744069080000000,79546.46,79565.22,79459.9,79466.86,128.07335,1744069139999999,10180530.7474941,4036,77.60027,6167786.9792548,0,2025-04-07 23:38:00+00:00
1744069140000000,79466.86,79480.5,79417.1,79417.1,23.32326,1744069199999999,1853185.1191739,2554,3.56998,283644.8454087,0,2025-04-07 23:39:00+00:00
1744069200000000,79417.11,79438.0,79344.0,79347.82,26.17485,1744069259999999,2078110.8410058,3289,6.34308,503690.364691,0,2025-04-07 23:40:00+00:00
1744069260000000,79347.81,79396.23,79318.17,79368.0,33.54981,1744069319999999,2662515.583927,3258,13.04068,1034877.4914722,0,2025-04-07 23:41:00+00:00
1744069320000000,79368.0,79368.14,79248.53,79271.93,37.70546,1744069379999999,2989646.8173947,3965,10.76419,853453.5584409,0,2025-04-07 23:42:00+00:00
1744069380000000,79271.93,79324.95,79271.92,79303.97,14.35268,1744069439999999,1138180.8199789,2406,11.30624,896554.1317852,0,2025-04-07 23:43:00+00:00
1744069440000000,79303.97,79320.21,79281.33,79314.53,23.77164,1744069499999999,1885249.4094894,1781,12.66166,1004121.2028768,0,2025-04-07 23:44:00+00:00
1744069500000000,79314.53,79358.72,79314.53,79329.27,15.54198,1744069559999999,1233150.573813,1911,8.22397,652509.3246064,0,2025-04-07 23:45:00+00:00
1744069560000000,79328.09,79347.83,79236.37,79266.75,19.47467,1744069619999999,1544165.372265,3432,5.80013,459852.2973242,0,2025-04-07 23:46:00+00:00
1744069620000000,79266.75,79271.94,79240.11,79240.12,5.69056,1744069679999999,450999.0059326,898,2.13148,168920.7375706,0,2025-04-07 23:47:00+00:00
1744069680000000,79240.12,79331.93,79240.12,79325.56,10.65104,1744069739999999,844690.0847687,2896,6.77835,537507.2023754,0,2025-04-07 23:48:00+00:00
1744069740000000,79325.57,79401.01,79325.57,79344.0,14.15019,1744069799999999,1123120.0632169,3236,9.39779,745890.8120092,0,2025-04-07 23:49:00+00:00
1744069800000000,79344.01,79426.34,79263.21,79273.82,13.27897,1744069859999999,1053755.075084,3595,5.75433,456739.1048967,0,2025-04-07 23:50:00+00:00
1744069860000000,79273.82,79314.47,79239.25,79239.25,12.66818,1744069919999999,1004398.8595395,2981,5.08794,403413.780595,0,2025-04-07 23:51:00+00:00
1744069920000000,79239.25,79260.0,79213.69,79232.51,7.10413,1744069979999999,562863.4079138,1686,3.17362,251447.260194,0,2025-04-07 23:52:00+00:00
1744069980000000,79232.51,79242.45,79211.75,79211.76,6.98156,1744070039999999,553106.6191223,1308,3.58602,284089.4176275,0,2025-04-07 23:53:00+00:00
1744070040000000,79211.75,79285.0,79189.18,79237.18,25.28982,1744070099999999,2003617.1555281,3482,10.35777,820610.7735809,0,2025-04-07 23:54:00+00:00
1744070100000000,79237.17,79255.97,79179.12,79179.13,9.70206,1744070159999999,768601.7140222,2202,5.16141,408913.1317635,0,2025-04-07 23:55:00+00:00
1744070160000000,79179.13,79179.13,79090.9,79120.96,36.24673,1744070219999999,2868096.5605554,3109,8.10961,641684.4672962,0,2025-04-07 23:56:00+00:00
1744070220000000,79120.96,79199.2,79120.96,79180.01,43.05236,1744070279999999,3407478.5597007,3557,16.11202,1275292.1506081,0,2025-04-07 23:57:00+00:00
1744070280000000,79180.01,79260.63,79180.01,79243.26,51.45336,1744070339999999,4077085.1092811,2672,12.41591,983770.9806667,0,2025-04-07 23:58:00+00:00
1744070340000000,79243.26,79243.26,79133.3,79163.24,39.10301,1744070399999999,3095327.5759473,3113,10.05763,796024.8655763,0,2025-04-07 23:59:00+00:00
1744070400000000,79163.24,79178.01,79124.74,79124.75,44.55427,1744070459999999,3526303.3442456,3962,13.76203,1089221.7471792,0,2025-04-08 00:00:00+00:00
1744070460000000,79124.75,79157.14,79083.33,79157.14,51.25543,1744070519999999,4054743.1611878,4688,17.53132,1386905.0502812,0,2025-04-08 00:01:00+00:00
1744070520000000,79157.13,79208.51,79141.92,79198.52,42.28378,1744070579999999,3347852.2492784,3860,11.8162,935526.4953488,0,2025-04-08 00:02:00+00:00
1744070580000000,79198.52,79251.69,79198.52,79251.68,34.95998,1744070639999999,2770182.9308363,2636,7.76531,615251.674912,0,2025-04-08 00:03:00+00:00
1744070640000000,79251.68,79274.05,79187.89,79274.05,37.12697,1744070699999999,2941601.5207238,4586,10.05408,796602.544782,0,2025-04-08 00:04:00+00:00
1744070700000000,79274.04,79316.99,79258.0,79296.45,36.82607,1744070759999999,2920128.7468545,4061,8.47586,672097.4544608,0,2025-04-08 00:05:00+00:00
1744070760000000,79296.44,79316.65,79259.21,79271.07,37.20241,1744070819999999,2949938.0189158,3776,8.14521,645934.3838178,0,2025-04-08 00:06:00+00:00
1744070820000000,79271.06,79324.0,79263.49,79263.49,40.52084,1744070879999999,3213403.6730148,2950,9.01837,715219.5079115,0,2025-04-08 00:07:00+00:00
1744070880000000,79263.49,79318.54,79216.86,79285.91,40.72789,1744070939999999,3228682.9060048,4957,8.67003,687285.5176986,0,2025-04-08 00:08:00+00:00
1744070940000000,79285.92,79320.0,79267.48,79318.58,28.39004,1744070999999999,2251019.0572567,3456,9.84613,780715.3244989,0,2025-04-08 00:09:00+00:00
1744071000000000,79318.58,79398.85,79315.78,79386.01,11.78046,1744071059999999,935079.3249733,3007,8.6359,685455.6744642,0,2025-04-08 00:10:00+00:00
1744071060000000,79386.01,79461.69,79386.0,79454.01,15.10432,1744071119999999,1199929.1463398,3249,7.96799,632970.0966856,0,2025-04-08 00:11:00+00:00
1744071120000000,79454.01,79466.0,79446.03,79451.58,11.74857,1744071179999999,933447.3234535,1427,6.66105,529216.2725486,0,2025-04-08 00:12:00+00:00
